OBJECTID,ZR_ID,ZR_ARTIFIC,ZR_NOMBRE,ZR_SUPERFI,ZR_COMENTA,ZR_FIABILI,ZR_NUM_EXP,DOC_ADJ,N_tx,ID_EXPLOTA,OBJECTID2,USU_ALTA,FEC_ALTA,USU_MODIF,FEC_MODIF,IDPART,CAPA_CAD,Emu_OBJECT,CT_ID,CT_INSTAL,CT_CATEG,GNR_NUM1,GNR_NUM2,GNR_NUM3,GNR_TXT1,GNR_TXT2,GNR_TXT3,COD_MUNI,COD_SIT,ZR_ID_SUMI,ZR_COD_LOC,ZR_SUMINIS,AGIS_Etiqu,ID_AGIS,ID_GA,FEC_RECEP,SHAPE_STAr,SHAPE_STLe,Poligonos
"1296",SNI001,,,77.82810211000,,,,N,"0","0","1510",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1510","2182173","1510","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,77.82836914060,64.24361068870,"1"
"1297",SNI001,,,91.89730072000,,,,N,"0","0","1511",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1511","2182173","1511","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,91.89648437500,66.82195730050,"1"
"1298",SNI001,,,88.06210327000,,,,N,"0","0","1512",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1512","2182173","1512","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,88.06274414060,65.52404343930,"1"
"1299",SNI001,,,23.12034988000,,,,N,"0","0","1513",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1513","2182173","1513","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,23.12060546880,23.03885294800,"1"
"1300",SNI001,,,94.11315155000,,,,N,"0","0","1514",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1514","2182173","1514","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,94.11450195310,39.39615303650,"1"
"1301",,,,106.52089691000,,,,N,"0","0","1524",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1524","2181647","1524","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,106.52124023400,44.49394371010,"1"
"1302",,,,113.15744781000,,,,N,"0","0","1526",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1526","2181660","1526","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,113.15795898400,45.08799010940,"1"
"1303",PAZ005,,,326.64749145000,,,,N,"0","0","1529",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1529","2181631","1529","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,326.64770507800,105.22344989600,"1"
"1304",PAZ005,,,129.27575683000,,,,N,"0","0","1530",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1530","2181631","1530","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,129.27661132800,56.18528015850,"1"
"1305",PAZ005,,,23.39184951000,,P,"2010",N,"0","0","1531",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1531","2181631","1531","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,55.44213867190,34.39086566150,"1"
"1306",PAZ013,,,98.90399932000,,,,N,"0","0","1536",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1536","2181631","1536","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,98.90429687500,41.15968725220,"1"
"1307",PAZ007,,,236.02174377000,,,,N,"0","0","1537",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1537","2181650","1537","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,236.02124023400,62.03851691300,"1"
"1308",PAZ007,,,148.58999633000,,,,N,"0","0","1538",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1538","2181650","1538","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,148.58959960900,49.01768777120,"1"
"1309",PAZ007,,,143.26370239000,,,,N,"0","0","1539",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1539","2181650","1539","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,143.26391601600,48.13941293520,"1"
"1310",SLO006,,,191.92124938000,,,"2011",N,"0","0","1546",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1546","2195747","1546","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,250.49877929700,107.41480201500,"1"
"1311",SJU005,,,31.15139961000,,,,N,"0","0","1547",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1547","2182054","1547","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,31.15087890630,61.30794969610,"1"
"1312",SJU005,,,31.15139961000,,,,N,"0","0","1548",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1548","2182054","1548","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,31.15161132810,61.30811266050,"1"
"1313",SJU005,,,74.60260009000,,,,N,"0","0","1549",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1549","2182054","1549","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,74.60327148440,38.19644494350,"1"
"1314",SJU005,,,54.17969894000,,,,N,"0","0","1550",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1550","2182054","1550","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,54.17773437500,84.76654799810,"1"
"1315",SJU006,,,32.50740051000,,,,N,"0","0","1559",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1559","2194547","1559","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,32.50854492190,25.12554746210,"1"
"1316",SJU006,,,29.64559936000,,,,N,"0","0","1560",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1560","2194547","1560","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,29.64575195310,24.50603396790,"1"
"1317",SJU006,,,31.47545051000,,,,N,"0","0","1561",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1561","2194547","1561","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,31.47583007810,24.57762261690,"1"
"1318",SJU006,,,29.20719909000,,,,N,"0","0","1562",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1562","2194547","1562","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,29.20703125000,24.33245063820,"1"
"1319",SJU006,,,36.66389846000,,P,"2010",N,"0","0","1563",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1563","2194547","1563","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,36.66406250000,25.92981803540,"1"
"1320",SJU006,,,14.66339969000,,P,"2010",N,"0","0","1564",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1564","2194547","1564","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,14.66308593750,19.48971183090,"1"
"1326",CAT003,,,53.51359939000,,,,N,"0","0","1570",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1570","2181873","1570","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,53.51342773440,46.67988147190,"1"
"1327",CAT003,,,171.39059448000,,,,N,"0","0","1571",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1571","2181873","1571","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,171.39160156300,78.06299269720,"1"
"1328",CAT006,,,14.69104957000,,,,N,"0","0","1572",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1572","2181873","1572","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,14.69091796880,15.33333763090,"1"
"1329",CAT006,,,16.91945075000,,,,N,"0","0","1573",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1573","2181873","1573","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,16.91967773440,16.63798092820,"1"
"1330",SAD004,,,183.67109680000,,,,N,"0","0","1575",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1575","2182304","1575","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,183.67211914100,54.14103181120,"1"
"1331",SAI003,,,122.70574951000,,,,N,"0","0","1576",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1576","2181748","1576","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,122.70654296900,47.99549963140,"1"
"1332",SAI002,,,154.39999389000,,,,N,"0","0","1577",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1577","2181744","1577","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,154.40014648400,67.62388701580,"1"
"1333",SAI003,,,50.71875000000,,,,N,"0","0","1578",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1578","2181752","1578","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,50.71826171880,30.53201367560,"1"
"1334",SAI003,,,60.61795043000,,,,N,"0","0","1579",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1579","2181743","1579","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,60.61791992190,40.31098332860,"1"
"1335",SAI006,,,54.41870117000,,,,N,"0","0","1580",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1580","2181751","1580","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,54.41870117190,32.08677071570,"1"
"1336",SAI006,,,203.89039611000,,,,N,"0","0","1581",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1581","2181750","1581","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,203.89135742200,66.52048700540,"1"
"1337",SAI006,,,36.44165039000,,,,N,"0","0","1582",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1582","2181737","1582","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,36.44091796880,29.11746105130,"1"
"1338",SAI006,,,84.58470153000,,,,N,"0","0","1583",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1583","2181746","1583","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,84.58544921880,41.80500910640,"1"
"1339",SAI006,,,233.55220031000,,,,N,"0","0","1584",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1584","2181735","1584","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,233.55175781300,62.39836999160,"1"
"1340",CAR001,,,177.76704406000,,,,N,"0","0","1585",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1585","2181195","1585","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,191.32641601600,59.29095863000,"1"
"1341",CAR001,,,132.17649841000,,,,N,"0","0","1587",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1587","2181195","1587","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,132.17846679700,63.08917906290,"1"
"1342",CAR006,,,30.78269958000,,,,N,"0","0","1588",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1588","2181149","1588","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,30.78271484380,30.64253634030,"1"
"1343",CAR006,,,19.17919921000,,,,N,"0","0","1589",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1589","2181149","1589","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,19.17993164060,21.88628465340,"1"
"1344",CAR021,,,159.39039611000,,,,N,"0","0","1590",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1590","2181149","1590","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,159.39135742200,88.34357370610,"1"
"1345",CAR021,,,69.29149627000,,,,N,"0","0","1591",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1591","2181149","1591","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,69.29077148440,49.24759653580,"1"
"1346",CAR021,,,201.66055297000,,,,N,"0","0","1592",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1592","2181150","1592","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,201.66406250000,121.38659301500,"1"
"1347",CAR021,,,156.58175659000,,,,N,"0","0","1593",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1593","2181150","1593","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,156.58154296900,90.74842683810,"1"
"1348",CAR021,,,26.00919914000,,,,N,"0","0","1594",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1594","2181150","1594","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,26.00903320310,23.88264650340,"1"
"1349",CAR021,,,23.57920074000,,,,N,"0","0","1595",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1595","2181241","1595","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,23.57861328130,23.21869525870,"1"
"1350",CAR021,,,21.85314941000,,,,N,"0","0","1596",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1596","2181241","1596","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,21.85351562500,23.36668298850,"1"
"1351",CAR021,,,54.93470001000,,,,N,"0","0","1597",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1597","2181150","1597","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,54.93554687500,36.46904909150,"1"
"1352",CAR021,,,146.19999694000,,,,N,"0","0","1598",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1598","2181148","1598","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,146.20117187500,82.55336417570,"1"
"1353",CAR021,,,97.34165191000,,,,N,"0","0","1599",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1599","2181148","1599","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,97.34130859380,65.87936645530,"1"
"1354",CAR021,,,252.01904296000,,,,N,"0","0","1600",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1600","2181148","1600","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,252.01831054700,128.69494903200,"1"
"1355",CAR021,,,104.85169982000,,,,N,"0","0","1601",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1601","2181148","1601","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,104.85278320300,71.02119535760,"1"
"1356",CAR016,,,87.78720092000,,,,N,"0","0","1602",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1602","2181179","1602","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,87.78808593750,41.69170713240,"1"
"1357",CAR007,,,139.97994995000,,,,N,"0","0","1603",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1603","2181272","1603","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,139.97900390600,57.42642721290,"1"
"1365",INF019,,,182.25120544000,,,,N,"0","0","1611",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1611","2181599","1611","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,413.30102539100,93.58258760950,"1"
"1366",INF012,,,10.40149974000,,,,N,"0","0","1613",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1613","2181598","1613","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,10.40136718750,17.55146634590,"1"
"1367",INF023,,,251.86364746000,,,,N,"0","0","1614",Admin,20100611120000.00000000000,fegea,20201009093100.00000000000,"1614",MURCIA_CASCO,"1614","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,256.02563476600,102.99543360900,"1"
"1369",INF010,,,261.04916381000,,,,N,"0","0","1616",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1616","2181557","1616","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,261.04760742200,90.38645389460,"1"
"1371",INF010,,,125.01930236000,,,,N,"0","0","1618",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1618","2181557","1618","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,125.02075195300,80.16837970890,"1"
"1372",INF003,,,30.29100036000,,,,N,"0","0","1619",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1619","2181602","1619","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,30.29101562500,22.88201884520,"1"
"1373",INF003,,,25.66469955000,,,,N,"0","0","1620",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1620","2181602","1620","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,25.66479492190,21.38268118220,"1"
"1374",INF003,,,28.89385032000,,,,N,"0","0","1621",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1621","2181602","1621","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,28.89404296880,23.50792589240,"1"
"1375",INF003,,,169.35314941000,,,,N,"0","0","1622",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1622","2181602","1622","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,169.35253906300,52.05450424620,"1"
"1376",INF003,,,172.99815368000,,,,N,"0","0","1623",Admin,20100611120000.00000000000,scanovasr,20171002162800.00000000000,"1623","2181602","1623","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,155.24267578100,51.07340951020,"1"
"1377",INF003,,,27.41654968000,,,,N,"0","0","1624",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1624","2181602","1624","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,27.41699218750,22.51759020280,"1"
"1378",CAR024,,,276.67425537000,,,,N,"0","0","1628",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1628","2181296","1628","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,276.67431640600,67.13058008100,"1"
"1379",CAR024,,,52.25115966000,,,,N,"0","0","1629",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1629","2181296","1629","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,52.30322265630,25.64961745330,"1"
"1380",CAR024,,,50.57488250000,,,,N,"0","0","1630",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1630","2181296","1630","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,50.61767578130,25.23146915730,"1"
"1381",CAR024,,,170.61654663000,,,,N,"0","0","1631",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1631","2181296","1631","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,170.61743164100,53.97799548380,"1"
"1382",CAR024,,,44.21260070000,,,,N,"0","0","1632",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1632","2181296","1632","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,44.21264648440,27.91419724780,"1"
"1383",CAR024,,,105.66480255000,,,,N,"0","0","1633",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1633","2181296","1633","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,105.66503906300,41.13355513470,"1"
"1384",CAR024,,,65.64790344000,,,,N,"0","0","1634",Admin,20100611120000.00000000000,fegea,20170504143300.00000000000,"1634","2181296","1634","0","0",,0.00000000000,0.00000000000,0.00000000000,POTABLE,,,,,,"0",,,,,0.00000000000,65.64794921880,37.91720140980,"1"
